bench_id,lat,lon,score,reviews,positive_count,negative_count
131,40.6613228,-73.90847667,0.0,0,0,0
132,40.68257293,-73.96177594,0.0,0,0,0
133,40.580449,-73.828988,0.0,0,0,0
134,40.81054687,-73.91520609,0.0,0,0,0
135,40.8477508,-73.85678861,4.0,5,2,0
136,40.74013346,-73.89389174,0.0,0,0,0
137,40.567934,-73.881694,0.0,0,0,0
138,40.68735091,-73.96584789,4.0,5,2,0
139,40.73333586,-73.88407804,0.0,0,0,0
140,40.819193,-73.901962,0.0,0,0,0
141,40.715743,-73.959877,0.0,0,0,0
142,40.59666951,-73.97667271,0.0,0,0,0
143,40.63368,-74.020816,0.0,0,0,0
144,40.61285502,-73.98261348,0.0,0,0,0
145,40.741268,-73.978607,0.0,0,0,0
146,40.818461,-73.96074,0.0,0,0,0
147,40.604333,-73.754067,3.75,8,3,0
148,40.603056,-73.753227,2.307692307692308,13,3,0
149,40.630793,-74.104437,0.0,0,0,0
150,40.740584,-73.983506,4.0,5,2,0
151,40.57837662,-73.95811456,0.0,0,0,0
152,40.726825,-73.952615,6.0,5,3,0
153,40.70914834,-73.95909361,0.0,0,0,0
154,40.576169,-73.988257,4.0,5,2,0
155,40.86821622,-73.91896834,0.0,0,0,0
156,40.82945652,-73.94847529,0.0,1,0,0
157,40.855357,-73.867548,0.0,0,0,0
158,40.816106,-73.95774,0.0,0,0,0
159,40.604432,-73.752598,3.75,8,3,0
160,40.674827,-73.925515,0.0,0,0,0
161,40.65918266,-73.90818398,0.0,0,0,0
162,40.88962405,-73.85961291,4.0,5,2,0
163,40.71354913,-74.01090115,0.0,4,0,0
164,40.761756,-73.924752,0.0,0,0,0
165,40.60037817,-73.94167089,0.0,0,0,0
166,40.693054,-73.937285,0.0,0,0,0
167,40.614552,-73.928423,0.0,0,0,0
168,40.752241,-73.926625,0.0,0,0,0
169,40.81862293,-73.86300303,8.0,5,4,0
170,40.86438204,-73.92908499,0.0,0,0,0
171,40.574704,-73.986815,0.0,0,0,0
172,40.58835444,-73.95258296,0.0,0,0,0
173,40.575166,-73.984654,0.0,0,0,0
174,40.619405,-73.926831,0.0,0,0,0
175,40.71143485,-73.82855697,0.0,0,0,0
176,40.74557415,-73.90247552,0.0,0,0,0
177,40.840992,-73.873355,0.0,0,0,0
178,40.72448926,-73.77734165,0.0,0,0,0
179,40.705034,-73.812615,0.0,0,0,0
180,40.70363069,-73.76545493,0.0,0,0,0
181,40.74366258,-73.92044937,0.0,0,0,0
182,40.65504686,-73.93087376,0.0,0,0,0
183,40.743766,-73.921807,0.0,0,0,0
184,40.846593,-73.938201,0.0,0,0,0
185,40.6306832,-74.10540947,0.0,0,0,0
186,40.75371227,-73.86040999,0.0,0,0,0
187,40.622282,-73.987543,2.0,5,2,1
188,40.71085554,-73.94709851,0.0,0,0,0
189,40.7733098,-73.98240911,5.0,6,3,0
190,40.66339233,-73.95098622,10.0,1,1,0
191,40.70648278,-73.80670283,0.0,0,0,0
192,40.6944994,-73.95231035,0.0,0,0,0
193,40.71094256,-73.96016463,0.0,0,0,0
194,40.75803497,-73.82891267,0.0,5,1,1
195,40.604304,-73.754064,3.75,8,3,0
196,40.83437972,-73.91710528,0.0,0,0,0
197,40.70914834,-73.95909361,0.0,0,0,0
198,40.822764,-73.939818,0.0,0,0,0
199,40.61810074,-73.99135415,0.0,0,0,0
200,40.77119391,-73.95337759,6.0,5,3,0
201,40.64045993,-73.90584677,0.0,0,0,0
202,40.76201168,-73.9938716,0.0,0,0,0
203,40.65527203,-73.96112888,0.0,0,0,0
204,40.7495417,-73.88691821,4.0,5,2,0
205,40.65183455,-74.00721675,0.0,0,0,0
206,40.72939659,-73.86269071,0.0,0,0,0
207,40.86175416,-73.90167803,0.0,0,0,0
208,40.88645365,-73.91470456,8.0,5,4,0
209,40.74852156,-73.87448213,0.0,0,0,0
210,40.71866751,-73.99518234,0.0,0,0,0
211,40.71875967,-73.99926339,0.0,0,0,0
212,40.65238964,-73.95632696,6.0,5,3,0
213,40.72734115,-74.00563777,0.0,0,0,0
214,40.83431,-73.944927,7.0,10,7,0
215,40.61624378,-73.94443056,0.0,0,0,0
216,40.630593,-74.02531,0.0,0,0,0
217,40.74079472,-73.75870072,0.0,0,0,0
218,40.72955289,-73.97475383,0.0,0,0,0
219,40.65850407,-73.9287268,0.0,0,0,0
220,40.83692793,-73.85716465,0.0,0,0,0
221,40.88623115,-73.90970048,0.0,0,0,0
222,40.66619537,-73.98228343,0.0,0,0,0
223,40.70053547,-73.9441329,0.0,0,0,0
224,40.749785,-73.862049,6.0,5,3,0
225,40.609811,-73.93155,0.0,0,0,0
226,40.637147,-74.159973,0.0,0,0,0
227,40.62670092,-73.98989674,0.0,0,0,0
228,40.832999,-73.904734,0.0,0,0,0
229,40.61272,-74.12667,0.0,0,0,0
230,40.6522668,-73.83793935,0.0,0,0,0
231,40.75000347,-73.93955595,0.0,0,0,0
232,40.79098295,-73.97423485,0.0,0,0,0
233,40.723098,-73.908607,0.0,0,0,0
234,40.857912,-73.844349,0.0,0,0,0
235,40.838513,-73.906734,0.0,0,0,0
236,40.63680389,-74.11743362,0.0,0,0,0
237,40.69085193,-73.99189001,0.0,0,0,0
238,40.831304,-73.899803,6.0,5,4,1
239,40.702375,-73.993364,0.0,0,0,0
240,40.667469,-73.910089,0.0,0,0,0
241,40.744935,-73.887065,0.0,2,0,0
242,40.695164,-73.73997,8.0,5,5,1
243,40.66755123,-73.89488887,0.0,0,0,0
244,40.757921,-73.828629,0.0,5,1,1
245,40.84132565,-73.93864481,10.0,1,1,0
246,40.86219028,-73.89398556,2.0,5,1,0
247,40.83751571,-73.85479859,0.0,0,0,0
248,40.859422,-73.898474,0.0,0,0,0
249,40.59573768,-74.06292654,8.0,5,4,0
250,40.778558,-73.841252,0.0,0,0,0
251,40.666372,-73.882935,0.0,0,0,0
252,40.77603228,-73.91097911,2.0,5,1,0
253,40.664078,-73.921771,0.0,0,0,0
254,40.61096,-73.920465,0.0,0,0,0
255,40.592588,-74.0683,0.0,0,0,0
256,40.821144,-73.866661,0.0,0,0,0
257,40.70578435,-74.00635878,0.0,0,0,0
258,40.68132815,-73.87154871,0.0,0,0,0
259,40.76882582,-73.74895305,0.0,0,0,0
260,40.82280969,-73.941593,0.0,0,0,0
261,40.817779,-73.905463,0.0,0,0,0
262,40.689968,-73.923056,0.0,0,0,0
263,40.706717,-73.961156,0.0,0,0,0
264,40.67168894,-73.95014793,0.0,0,0,0
265,40.74976274,-73.88475667,4.0,5,2,0
266,40.619663,-73.983221,0.0,0,0,0
267,40.840254,-73.904981,0.0,0,0,0
268,40.612351,-73.996909,0.0,0,0,0
269,40.59289899,-73.78932962,0.0,0,0,0
270,40.82639641,-73.9501065,4.0,5,2,0
271,40.61079,-73.92396,0.0,0,0,0
272,40.61539362,-73.9764403,8.0,5,4,0
273,40.79505012,-73.97349267,0.0,0,0,0
274,40.6869926,-73.97581392,0.0,0,0,0
275,40.66564,-73.922298,0.0,0,0,0
276,40.617733,-74.03351,0.0,0,0,0
277,40.65479091,-73.94108582,0.0,0,0,0
278,40.61171364,-73.98380168,0.0,0,0,0
279,40.7068,-73.792675,0.0,0,0,0
280,40.62155,-73.935577,0.0,0,0,0
281,40.74825054,-73.98249195,5.0,10,5,0
282,40.829314,-73.874252,4.0,5,2,0
283,40.79433485,-73.96658054,6.0,5,4,1
284,40.890321,-73.897644,0.0,0,0,0
285,40.75567649,-73.82826331,0.0,0,0,0
286,40.661949,-73.892694,0.0,0,0,0
287,40.88647316,-73.90684696,0.0,0,0,0
288,40.72117672,-73.84424734,6.0,5,3,0
289,40.81547548,-73.85661957,0.0,0,0,0
290,40.604482,-73.753125,3.75,8,3,0
291,40.76898541,-73.95809181,1.6666666666666665,6,1,0
292,40.71300022,-73.94559392,0.0,0,0,0
293,40.637469,-73.892665,0.0,0,0,0
294,40.82018298,-73.89884726,0.0,0,0,0
295,40.58012349,-73.97443239,0.0,0,0,0
296,40.82799259,-73.94572862,0.0,0,0,0
297,40.66445521,-73.94273679,4.0,5,2,0
298,40.84915351,-73.93354936,4.0,5,2,0
299,40.58544836,-73.81794299,4.0,5,2,0
300,40.832324,-73.921163,0.0,0,0,0
301,40.59450121,-73.76722245,0.0,0,0,0
302,40.52852526,-74.19244772,0.0,0,0,0
303,40.768567,-73.992765,0.0,0,0,0
304,40.778874,-73.979996,0.0,0,0,0
305,40.848553,-73.906652,0.0,0,0,0
306,40.8129536,-73.93786314,0.0,0,0,0
307,40.852556,-73.892525,0.0,1,0,0
308,40.802437,-73.936583,6.0,5,3,0
309,40.740528,-73.983062,4.0,5,2,0
310,40.740894,-73.988311,0.0,5,0,0
311,40.84463,-73.88953444,0.0,0,0,0
312,40.834283,-73.851366,0.0,0,0,0
313,40.77589752,-73.91050107,2.0,5,1,0
314,40.70091529,-73.81610263,0.0,0,0,0
315,40.751513,-73.986364,0.0,2,0,0
316,40.803105,-73.936649,6.0,5,3,0
317,40.85255554,-73.82708326,0.0,0,0,0
318,40.67564282,-73.9631987,0.0,0,0,0
319,40.665849,-73.883194,0.0,0,0,0
320,40.688048,-73.832435,0.0,0,0,0
321,40.61366159,-73.92679438,0.0,0,0,0
322,40.78798464,-73.97493458,0.0,0,0,0
323,40.66613709,-73.94911214,0.0,0,0,0
324,40.87614521,-73.90802031,0.0,0,0,0
325,40.61737542,-73.98485481,0.0,0,0,0
326,40.840264,-73.90529,0.0,0,0,0
327,40.65284331,-74.00490553,0.0,0,0,0
328,40.67220743,-73.95749378,0.0,0,0,0
329,40.65172901,-73.93213997,0.0,0,0,0
330,40.59544832,-73.99293114,0.0,0,0,0
331,40.64034649,-73.94851825,0.0,0,0,0
332,40.685673,-73.973356,0.0,1,0,0
333,40.69895801,-73.91868569,0.0,0,0,0
334,40.66984452,-73.91012258,0.0,0,0,0
335,40.77006704,-73.95418213,0.0,0,0,0
336,40.688263,-73.933386,0.0,0,0,0
337,40.853999,-73.933934,0.0,0,0,0
338,40.749534,-73.862574,6.0,5,3,0
339,40.749475,-73.862716,6.0,5,3,0
340,40.676651,-73.890777,0.0,0,0,0
341,40.880371,-73.882989,0.0,0,0,0
342,40.8528897,-73.93126358,0.0,0,0,0
343,40.65098809,-73.89042083,0.0,0,0,0
344,40.69265441,-73.73182184,0.0,0,0,0
345,40.59676363,-73.97344343,0.0,0,0,0
346,40.711741,-73.787248,0.0,0,0,0
347,40.873099,-73.905352,0.0,0,0,0
348,40.73401081,-73.97739438,0.0,0,0,0
349,40.85099401,-73.93265068,0.0,0,0,0
350,40.83444655,-73.82641517,0.0,0,0,0
351,40.696316,-73.782943,0.0,0,0,0
352,40.66027486,-73.97999557,0.0,0,0,0
353,40.69894209,-73.93503211,0.0,0,0,0
354,40.718434,-74.002814,0.0,0,0,0
355,40.692122,-73.835399,0.0,0,0,0
356,40.757352,-73.829398,0.0,5,1,1
357,40.5767,-73.966243,2.0,5,2,1
358,40.64024902,-74.00808188,0.0,0,0,0
359,40.850667,-73.893798,0.0,0,0,0
360,40.616949,-73.97869,0.0,0,0,0
361,40.68257111,-73.96678922,0.0,0,0,0
362,40.70914834,-73.95909361,0.0,0,0,0
363,40.652515,-73.956411,6.0,5,3,0
364,40.67919011,-73.92877163,0.0,0,0,0
365,40.835155,-73.94025972,5.0,6,3,0
366,40.79643624,-73.94812749,0.0,0,0,0
367,40.59639379,-73.97925195,0.0,0,0,0
368,40.59387273,-73.99445428,0.0,0,0,0
369,40.639301,-74.016476,0.0,0,0,0
370,40.61645,-73.944517,0.0,0,0,0
371,40.73472178,-73.97907026,0.0,0,0,0
372,40.75288573,-73.93282999,0.0,0,0,0
373,40.72008719,-73.99428586,0.0,0,0,0
374,40.65622664,-73.90804949,0.0,0,0,0
375,40.68544797,-73.9147846,6.0,5,3,0
376,40.74245,-73.977411,0.0,0,0,0
377,40.772461,-73.925611,0.0,0,0,0
378,40.68124193,-73.94356306,0.0,0,0,0
379,40.757465,-73.993494,0.0,0,0,0
380,40.8320647,-73.89272487,0.0,0,0,0
381,40.576555,-73.986058,4.0,5,2,0
382,40.64839722,-73.97873609,4.0,5,2,0
383,40.67633817,-73.95837044,0.0,0,0,0
384,40.66204541,-73.95087463,10.0,1,1,0
385,40.82963366,-73.89776331,0.0,0,0,0
386,40.77379651,-73.9815688,0.0,0,0,0
387,40.72747781,-73.86451243,2.0,5,1,0
388,40.7762449,-73.91099537,2.0,5,1,0
389,40.70801221,-74.01289711,0.0,0,0,0
390,40.60533184,-73.98087863,0.0,0,0,0
391,40.675656,-73.896119,0.0,0,0,0
392,40.857864,-73.899467,0.0,0,0,0
393,40.701088,-73.841064,0.0,0,0,0
394,40.846782,-73.832775,0.0,0,0,0
395,40.60562209,-73.99012949,0.0,0,0,0
396,40.848401,-73.88252785,0.0,0,0,0
397,40.83295404,-73.91192827,0.0,0,0,0
398,40.813043,-73.901282,0.0,0,0,0
399,40.608366,-74.004683,0.0,5,1,1
400,40.833496,-73.914441,0.0,0,0,0
401,40.856863,-73.837318,0.0,0,0,0
402,40.77878076,-73.97978059,0.0,0,0,0
403,40.850233,-73.916023,6.0,5,3,0
404,40.587651,-73.809611,0.0,0,0,0
405,40.615337,-73.918527,0.0,0,0,0
406,40.749728,-73.862534,6.0,5,3,0
407,40.59008419,-73.97372483,2.0,5,1,0
408,40.617237,-73.910663,0.0,0,0,0
409,40.574406,-73.987863,0.0,0,0,0
410,40.75748786,-73.86802765,6.0,5,3,0
411,40.847008,-73.908416,0.0,0,0,0
412,40.70694414,-73.9400195,0.0,0,0,0
413,40.778497,-73.982198,0.0,0,0,0
414,40.627228,-74.166377,0.0,0,0,0
415,40.7672,-73.95968,5.0,2,1,0
416,40.86232916,-73.89877445,0.0,0,0,0
417,40.67286215,-73.98643335,0.0,0,0,0
418,40.771939,-73.925456,0.0,0,0,0
419,40.700349,-73.953544,0.0,0,0,0
420,40.68262545,-73.96220639,0.0,0,0,0
421,40.883365,-73.862857,0.0,0,0,0
422,40.840643,-73.913078,0.0,0,0,0
423,40.713343,-73.998765,6.0,5,4,1
424,40.6045847,-73.9694296,0.0,0,0,0
425,40.617185,-73.963587,0.0,0,0,0
426,40.710786,-74.000828,0.0,0,0,0
427,40.60541092,-74.00852459,0.0,0,0,0
428,40.632495,-73.966562,0.0,0,0,0
429,40.82184435,-73.93870066,0.0,0,0,0
430,40.84020994,-73.91739498,0.0,0,0,0
431,40.84894,-73.93305,4.0,5,2,0
432,40.6711805,-73.98822472,0.0,0,0,0
433,40.66324275,-73.98128756,0.0,0,0,0
434,40.78941606,-73.93983048,0.0,0,0,0
435,40.778098,-73.951961,0.0,0,0,0
436,40.68721434,-73.78157508,0.0,0,0,0
437,40.6650321,-73.94243699,4.0,5,2,0
438,40.64325883,-73.90005876,6.0,5,3,0
439,40.57114421,-74.13258794,0.0,0,0,0
440,40.66585599,-73.93154027,0.0,0,0,0
441,40.67919581,-73.96843748,0.0,0,0,0
442,40.681234,-73.994302,0.0,0,0,0
443,40.59485,-73.927537,0.0,0,0,0
444,40.87868752,-73.9048104,0.0,0,0,0
445,40.71157928,-73.94341305,0.0,0,0,0
446,40.73164535,-73.98219373,0.0,0,0,0
447,40.760394,-73.830658,0.0,0,0,0
448,40.79223435,-73.9403822,0.0,0,0,0
449,40.7782125,-73.9516455,0.0,0,0,0
450,40.745843,-73.906218,0.0,1,0,0
451,40.68571,-73.973398,0.0,1,0,0
452,40.701823,-73.802036,0.0,0,0,0
453,40.844146,-73.830428,0.0,0,0,0
454,40.583632,-73.941801,0.0,0,0,0
455,40.82021976,-73.85157261,0.0,0,0,0
456,40.72640049,-73.89470066,6.0,5,3,0
457,40.80608228,-73.92594545,0.0,0,0,0
458,40.87556167,-73.90089639,0.0,0,0,0
459,40.622059,-73.937081,0.0,0,0,0
460,40.614366,-73.974441,0.0,0,0,0
461,40.67821464,-73.96563185,0.0,0,0,0
462,40.818478,-73.960758,0.0,0,0,0
463,40.7870238,-73.94492748,0.0,1,0,0
464,40.684576,-73.982758,0.0,0,0,0
465,40.57083779,-74.10917043,0.0,0,0,0
466,40.68816394,-73.93600831,0.0,0,0,0
467,40.837642,-73.938684,0.0,0,0,0
468,40.619877,-73.913155,0.0,0,0,0
469,40.856922,-73.899952,0.0,0,0,0
470,40.68248371,-73.96266744,0.0,0,0,0
471,40.85855812,-73.90309684,0.0,0,0,0
472,40.79461689,-73.97142618,0.0,0,0,0
473,40.701063,-73.805392,0.0,0,0,0
474,40.58836088,-73.94918522,0.0,0,0,0
475,40.86189,-73.897769,0.0,0,0,0
476,40.689857,-73.950967,2.0,5,2,1
477,40.85867334,-73.89522155,0.0,0,0,0
478,40.712862,-73.878664,8.0,5,4,0
479,40.8664852,-73.92829288,0.0,0,0,0
480,40.80740658,-73.95306522,0.0,0,0,0
481,40.752205,-73.92669,0.0,0,0,0
482,40.70912351,-73.95923805,0.0,0,0,0
483,40.827143,-73.869589,0.0,0,0,0
484,40.7433713,-73.85542785,0.0,0,0,0
485,40.81268637,-73.90598953,0.0,0,0,0
486,40.860323,-73.891142,0.0,5,0,0
487,40.69628439,-73.74602991,0.0,0,0,0
488,40.796153,-73.972401,0.0,0,0,0
489,40.56862,-74.111454,0.0,0,0,0
490,40.642344,-73.929497,0.0,0,0,0
491,40.81470506,-73.91893031,0.0,0,0,0
492,40.68443498,-73.84603849,0.0,0,0,0
493,40.62051454,-74.02714773,0.0,0,0,0
494,40.65141285,-73.93582598,0.0,0,0,0
495,40.67287604,-73.74295153,0.0,0,0,0
496,40.616079,-73.99339424,0.0,0,0,0
497,40.740441,-73.982825,4.0,5,2,0
498,40.803267,-73.958008,0.0,0,0,0
499,40.87867726,-73.84400249,0.0,0,0,0
500,40.59389601,-73.99447822,0.0,0,0,0
501,40.66790258,-73.94240908,4.0,10,4,0
502,40.69906496,-73.89791436,0.0,0,0,0
503,40.82437361,-73.90835972,0.0,0,0,0
504,40.74732,-73.985516,0.0,6,0,0
505,40.88279146,-73.90183449,0.0,0,0,0
506,40.74347025,-73.91858597,0.0,0,0,0
507,40.73909864,-73.91822812,0.0,0,0,0
508,40.66546611,-73.92671481,0.0,0,0,0
509,40.79565401,-73.934332,0.0,0,0,0
510,40.603767,-73.752182,2.307692307692308,13,3,0
511,40.67947468,-73.86258085,0.0,0,0,0
512,40.857264,-73.844142,0.0,0,0,0
513,40.76753411,-73.96206195,2.0,10,2,0
514,40.76527877,-73.7438549,0.0,0,0,0
515,40.66953848,-73.91130204,0.0,0,0,0
516,40.6671295,-73.98184895,6.0,5,3,0
517,40.73398646,-73.87086425,0.0,0,0,0
518,40.86459055,-73.82407965,0.0,0,0,0
519,40.73714701,-73.86438663,0.0,0,0,0
520,40.684188,-73.968704,0.0,0,0,0
521,40.70803615,-73.93998394,0.0,0,0,0
522,40.603241,-73.753621,2.307692307692308,13,3,0
523,40.686544,-73.947192,0.0,0,0,0
524,40.666295,-73.883023,0.0,0,0,0
525,40.6608736,-73.87958756,0.0,0,0,0
526,40.646104,-74.009369,0.0,0,0,0
527,40.75274955,-73.8269145,0.0,0,0,0
528,40.59950095,-73.94841284,0.0,0,0,0
529,40.820506,-73.939685,0.0,0,0,0
530,40.771245,-73.993365,0.0,0,0,0
531,40.81135,-73.927191,0.0,0,0,0
532,40.66867459,-73.93345969,4.0,5,3,1
533,40.711067,-73.9509,0.0,0,0,0
534,40.840338,-73.905223,0.0,0,0,0
535,40.686998,-73.975854,0.0,0,0,0
536,40.66887189,-73.9157899,0.0,0,0,0
537,40.6201761,-74.00768423,0.0,0,0,0
538,40.71421728,-73.95500367,0.0,0,0,0
539,40.75882,-73.821149,0.0,0,0,0
540,40.71122002,-73.94914684,0.0,0,0,0
541,40.864868,-73.870264,0.0,0,0,0
542,40.70040301,-73.93620691,0.0,0,0,0
543,40.828181,-73.860697,0.0,0,0,0
544,40.78037011,-73.97682905,0.0,0,0,0
545,40.83346113,-73.91485397,0.0,0,0,0
546,40.845775,-73.883853,6.0,5,3,0
547,40.77695973,-73.97969866,0.0,0,0,0
548,40.591701,-74.067622,0.0,0,0,0
549,40.70707546,-73.95424835,0.0,3,0,0
550,40.744237,-73.862154,0.0,0,0,0
551,40.603604,-73.752964,2.307692307692308,13,3,0
552,40.636287,-74.022707,0.0,0,0,0
553,40.846189,-73.938262,0.0,0,0,0
554,40.76549181,-73.74415467,0.0,0,0,0
555,40.66093231,-73.95347801,0.0,0,0,0
556,40.82887,-73.876547,4.0,5,2,0
557,40.64892046,-73.97682837,4.0,5,2,0
558,40.625694,-73.956008,0.0,0,0,0
559,40.608844,-74.005068,0.0,5,1,1
560,40.86223,-73.89553167,2.0,5,1,0
561,40.776206,-73.976177,0.0,0,0,0
562,40.765053,-73.917589,0.0,0,0,0
563,40.68730925,-73.96583884,4.0,5,2,0
564,40.65278066,-73.95259347,2.5,4,1,0
565,40.676893,-74.015727,0.0,0,0,0
566,40.874976,-73.880287,6.0,5,3,0
567,40.75747278,-73.90860155,0.0,0,0,0
568,40.80015322,-73.93743205,0.0,3,0,0
569,40.77929746,-73.97386021,1.6666666666666665,6,1,0
570,40.714372,-73.752555,0.0,0,0,0
571,40.804147,-73.9371,0.0,0,0,0
572,40.70552492,-73.94455753,0.0,0,0,0
573,40.86221477,-73.89331798,2.0,5,1,0
574,40.82969062,-73.87568776,4.0,5,2,0
575,40.57765086,-74.10242283,0.0,0,0,0
